mol_index,structure_id,smiles,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,transformation,left_fragment,right_fragment,flag,sascore
64,Str_g_9173,COc1c(-c2ccccc2)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.169599,3.1667087,5.3576827,0.0276076,0.0001122,0.0042443,0.0011169,0.0030168,-4.7946234,2.77e-05,0.045589,97.941895,0.3197118,1.2342396,0.7323562,0.182369,0.326803,0.0615771,0.8371694,0.3808624,0.6818436,0.1387228,0.33677,0.0433707,2.0937,0.149235,0.358784,0.5837616,0.9836068,0.9599096,0.0338992,0.7498554,0.870464,0.9335011,0.003258,0.1259106,0.9381072,1.0255532,4.0078135,5.5668325,5.2284293,0.0075202,0.5819486,0.9859095,0.0425164,0.6091835,0.5512184,0.8241489,0.917581,0.81593,0.82869,0.9533917,0.9696527,[1*][H]>>[1*]c1ccccc1,[1*][H],[1*]c1ccccc1,left,2.6347284
65,Str_g_11659,COc1cccc2c1cc([N+](=O)S[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.2790613,1.2141914,4.053097,0.0025957,0.0001228,0.0045707,0.003046,0.2220279,-4.8063655,1.55e-05,0.0253183,95.54444,0.5463999,2.787213,0.8393783,0.4297419,0.1475963,0.1000291,0.6916422,0.3224399,0.7803424,0.1506952,0.3304364,0.0429031,3.8008497,0.4346403,0.0380481,0.8816127,0.9894223,0.9767969,0.3199308,0.7521878,0.8952667,0.9376965,0.0075418,0.5424171,0.9704522,0.813123,3.6484263,6.6516385,5.171882,0.0062321,0.3021315,0.976769,0.7676644,0.4800566,0.1118727,0.8310634,0.8774999,0.5295802,0.9518867,0.9457107,0.9784404,[2*][1*]>>[1*]S[2*],[2*][1*],[1*]S[2*],left,3.1577975
66,Str_g_7962,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(Br)cccc13)OCO2,-4.304254,2.0653625,4.610632,0.0014929,7.23e-05,0.0115578,0.0017672,0.0025148,-4.7781334,3.4e-05,0.1361955,99.30289,0.4268647,0.9677397,0.8652997,0.1393212,0.2019177,0.0644049,0.6710894,0.274174,0.757562,0.1328616,0.3484315,0.0251282,0.7794958,0.29345,0.141566,0.3296482,0.9849112,0.9486576,0.0513482,0.6033392,0.9180058,0.9098728,0.0136492,0.8454022,0.9378173,0.5291667,3.811,5.1951323,5.075515,0.0110156,0.4167207,0.9784,0.0147069,0.2680993,0.1938599,0.6074624,0.8752666,0.3257262,0.7840992,0.9396775,0.9427654,[1*]OC>>[1*]Br,[1*]OC,[1*]Br,left,2.6784686
67,Str_g_8998,COc1cc(CO)cc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.1497636,1.609942,3.0115066,0.0014431,0.0007148,0.0062132,0.003368,0.0079128,-4.847469,2.01e-05,0.032887,93.77603,0.8753934,6.917571,0.7019878,0.3538518,0.0846105,0.0666561,0.4378066,0.1617664,0.6974637,0.1355765,0.155925,0.0337292,5.189094,0.690442,0.0418541,0.3029392,0.9834236,0.7582352,0.030326,0.4337082,0.7244104,0.9024506,0.0035295,0.2677542,0.788309,0.4330248,3.343514,4.3649435,3.9824705,0.0144184,0.1931296,0.9621884,0.0405807,0.2604757,0.1307009,0.4904252,0.8032083,0.211832,0.3370304,0.9361725,0.9537512,[1*][H]>>[1*]CO,[1*][H],[1*]CO,left,2.7669629
68,Str_g_2626,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(OC4CC4)cccc13)OCO2,-4.625876,2.5477455,4.602464,0.0024045,0.0001731,0.0028089,0.0026546,0.0107586,-4.91022,3.78e-05,0.1525119,98.416855,0.3418492,1.3018976,0.7207253,0.1431742,0.2760429,0.0634213,0.8207904,0.395921,0.7723097,0.1310281,0.3125093,0.0323353,2.7781773,0.1903637,0.1429456,0.4471106,0.9818418,0.9688932,0.036405,0.7236528,0.9005172,0.9326267,0.0041391,0.387061,0.9452024,0.6383646,3.7130983,4.930036,4.8360777,0.0436462,0.4632506,0.9709222,0.0282926,0.3208035,0.3949078,0.8303446,0.8975874,0.3892011,0.8384514,0.9440117,0.9606736,[1*]C>>[1*]C1CC1,[1*]C,[1*]C1CC1,left,2.7213891
69,Str_g_9076,COc1cccc2c1c(OC)c([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.128012,2.1767387,3.782905,0.0286938,0.000138,0.0048461,0.0023178,0.0011821,-4.8332367,4.54e-05,0.0337602,91.97681,0.6146499,8.225391,0.6482488,0.6914702,0.1424239,0.1382183,0.6865447,0.7187578,0.7670732,0.1509084,0.2471903,0.0557558,3.5790873,0.4600466,0.0860937,0.475286,0.980067,0.6202452,0.0710846,0.06507,0.5743454,0.9057747,0.0050184,0.3664564,0.8035387,0.692145,3.297396,4.390402,4.839121,0.0102894,0.1292053,0.9489838,0.0382911,0.1122918,0.6833673,0.2283506,0.8089266,0.6091808,0.1847458,0.9139627,0.9616706,[1*][H]>>[1*]OC,[1*][H],[1*]OC,left,2.7403284
70,Str_g_11630,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OOCO3,-4.316872,2.0731204,3.8700793,0.0040496,0.0002317,0.0054608,0.0041478,0.0161664,-4.8648543,3.41e-05,0.0353699,94.74934,0.473515,4.818503,0.5578066,0.6266424,0.1306754,0.0662316,0.6416956,0.2410991,0.5814724,0.1365256,0.0982702,0.0448856,2.1090236,0.5299624,0.1428187,0.4147066,0.9835863,0.9586515,0.0431114,0.4219328,0.9130203,0.9215611,0.0068775,0.7331735,0.9401698,0.5774212,3.6065528,4.8434324,4.7045803,0.0161756,0.5185284,0.9694239,0.0695075,0.2243048,0.3997376,0.8639787,0.8857886,0.5153718,0.7466438,0.9296545,0.9563704,[2*][1*]>>[1*]O[2*],[2*][1*],[1*]O[2*],left,3.0003382
71,Str_g_8886,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)c(C3CC3)c3c(c12)OCO3,-4.6131806,2.3851964,4.901798,0.0031683,0.0004199,0.0033844,0.0014975,0.0006065,-4.834601,2.1e-05,0.0558022,98.27919,0.3948999,1.5735846,0.5603016,0.49196,0.2195784,0.0950366,0.8274722,0.698097,0.7526425,0.1453028,0.209641,0.0335243,1.0235872,0.1390198,0.109935,0.4285201,0.9850084,0.9351211,0.0908325,0.5685677,0.8130576,0.9377791,0.0035835,0.082383,0.9527741,0.6617338,3.6248193,4.8795056,5.1672187,0.033285,0.209804,0.9647893,0.0379273,0.2221895,0.6692757,0.2570002,0.8138274,0.2040765,0.6260436,0.9398852,0.954402,[1*][H]>>[1*]C1CC1,[1*][H],[1*]C1CC1,left,2.892649
72,Str_g_8942,CCCCc1c([N+](=O)[O-])c2c(C(=O)O)cc3c(c2c2cccc(OC)c12)OCO3,-4.219915,3.4055233,5.58237,0.0466366,0.0002747,0.0027843,0.0016237,0.0013691,-4.748076,3.37e-05,0.0701722,97.497955,0.3665826,1.9106928,0.7453248,0.2485146,0.2456419,0.1093332,0.8607121,0.8406677,0.793689,0.1485232,0.2076814,0.0261024,2.1774092,0.2750977,0.1549864,0.2282754,0.9779017,0.7453013,0.025766,0.2768714,0.7826488,0.9004291,0.0184855,0.585275,0.9159203,0.9608108,3.8542967,5.5239506,5.066606,0.0115911,0.1829707,0.9139037,0.0555987,0.1908444,0.7935384,0.4507242,0.8320446,0.1979404,0.232987,0.9252135,0.9637954,[1*][H]>>[1*]CCCC,[1*][H],[1*]CCCC,left,2.8359265
73,Str_g_11582,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCC(=O)NO3,-4.1263084,1.4770339,2.852572,0.0018556,0.0014811,0.0249999,0.0032249,0.0061536,-4.9258404,2.89e-05,0.0471433,94.82162,0.841802,5.9399557,0.2717236,0.1288165,0.039786,0.0494542,0.348757,0.2444176,0.0111971,0.0930477,0.0599044,0.0139355,3.3768992,0.7751128,0.0274861,0.339699,0.9899204,0.9678104,0.1253471,0.3367527,0.7976201,0.9153641,0.0032456,0.1168684,0.799915,0.4101238,3.6474347,4.7354684,4.493507,0.0077789,0.1120515,0.9520109,0.013177,0.1760635,0.1835099,0.2902032,0.8100961,0.1532427,0.3462857,0.8998541,0.9079663,[2*][1*]>>[1*]NC([2*])=O,[2*][1*],[1*]NC([2*])=O,left,3.0201312
74,Str_g_9143,COc1c([O-])ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-3.9953203,1.6939728,3.3186774,0.0062949,0.0001091,0.0086213,0.0024516,0.0010961,-4.892984,3.15e-05,0.0582457,95.25014,0.5500363,6.4371257,0.6689312,0.1973834,0.0819544,0.0678211,0.5610544,0.2173818,0.6659927,0.1181317,0.2582109,0.0213981,1.7253516,0.5794858,0.0629115,0.882159,0.9839945,0.963159,0.2358359,0.4678828,0.8300293,0.9352729,0.0049238,0.5082652,0.9416403,0.4784786,3.5718815,4.6499248,5.0086217,0.0116691,0.3811053,0.9722432,0.0144496,0.1871802,0.3508003,0.3917796,0.7772716,0.2951418,0.72023,0.9344916,0.9412119,[1*][H]>>[1*][O-],[1*][H],[1*][O-],left,3.1674487
75,Str_g_11484,COCCOCCOc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.4927874,2.5012026,3.3115993,0.0049402,0.0006796,0.0012085,0.0443407,0.0158774,-4.818163,0.0001358,0.0138186,95.20342,0.4393921,3.6345112,0.5780985,0.3700672,0.076972,0.0664792,0.6693512,0.1437913,0.7073936,0.13614,0.3739754,0.0393473,8.5121155,0.30264,0.563,0.1536107,0.9850863,0.7233649,0.0259661,0.0204291,0.9180412,0.9106566,0.0038172,0.2579434,0.2365318,0.6072154,3.42249,4.4900885,4.456375,0.0120536,0.387971,0.9746706,0.1288543,0.362259,0.3763449,0.8702655,0.8919753,0.2889543,0.7579742,0.9312708,0.9658169,[2*][1*]>>[1*]CCOCCO[2*],[2*][1*],[1*]CCOCCO[2*],left,2.750682
76,Str_g_11582,COc1cccc2c1cc([N+](=O)C(=O)N[O-])c1c(C(=O)O)cc3c(c12)OCO3,-4.018326,0.8526565,2.858317,0.0007877,0.0049528,0.0046934,0.007343,0.0078942,-4.97787,2.83e-05,0.0246388,94.46483,1.1068068,5.329395,0.4924088,0.3087868,0.0637693,0.0551576,0.3324338,0.3806825,0.4186951,0.1241086,0.1287671,0.0095033,4.855886,0.7299612,0.0157245,0.8992046,0.9902441,0.9233782,0.0355969,0.2203067,0.8022884,0.9174995,0.003231,0.0359304,0.820227,0.4421144,3.1562474,4.158832,4.1817126,0.004222,0.115681,0.9703792,0.0056609,0.3269072,0.0194466,0.1460434,0.7536258,0.442923,0.1241133,0.9061497,0.8816264,[2*][1*]>>[1*]NC([2*])=O,[2*][1*],[1*]NC([2*])=O,left,3.2825105
